time,temp_1,temp_2,type_of_heating_foil
Wed Dec 22 20:07:47 2021,20.3,-6.8,HD3025G_30W
Wed Dec 22 20:07:49 2021,20.2,-6.8,HD3025G_30W
Wed Dec 22 20:07:51 2021,20.2,-6.8,HD3025G_30W
Wed Dec 22 20:07:53 2021,20.2,-6.8,HD3025G_30W
Wed Dec 22 20:07:55 2021,20.3,-6.8,HD3025G_30W
Wed Dec 22 20:07:58 2021,20.3,-6.8,HD3025G_30W
Wed Dec 22 20:08:00 2021,20.3,-6.8,HD3025G_30W
Wed Dec 22 20:08:02 2021,20.3,-6.8,HD3025G_30W
Wed Dec 22 20:08:05 2021,20.3,-6.8,HD3025G_30W
Wed Dec 22 20:08:07 2021,20.3,-6.8,HD3025G_30W
Wed Dec 22 20:08:10 2021,20.3,-6.8,HD3025G_30W
Wed Dec 22 20:08:12 2021,20.3,-6.8,HD3025G_30W
Wed Dec 22 20:08:14 2021,20.3,-6.8,HD3025G_30W
Wed Dec 22 20:08:16 2021,20.3,-6.8,HD3025G_30W
